filename.meta,filename,language,modelLanguage
1919358851.meta.json,1919358851.json,undetermined language,UML22Class
1919370383.meta.json,1919370383.json,de,bpmn20
1060315600.meta.json,1060315600.json,de,bpmn11
1060358077.meta.json,1060358077.json,en,bpmn20choreography
1060362158.meta.json,1060362158.json,en,bpmn20
1060378605.meta.json,1060378605.json,de,bpmn20
1060469344.meta.json,1060469344.json,hu,bpmn20
1060651882.meta.json,1060651882.json,de,bpmn20
1060715040.meta.json,1060715040.json,en,bpmn20
1060725865.meta.json,1060725865.json,en,bpmn11
1060784793.meta.json,1060784793.json,en,bpmn11
1060796505.meta.json,1060796505.json,de,bpmn11
106084705.meta.json,106084705.json,en,bpmn20
365583405.meta.json,365583405.json,en,epc
36561639.meta.json,36561639.json,de,bpmn20
365632927.meta.json,365632927.json,en,epc
36570176.meta.json,36570176.json,de,bpmn20
365709550.meta.json,365709550.json,en,bpmn20
36572976.meta.json,36572976.json,en,bpmn20
365771602.meta.json,365771602.json,de,bpmn20
64794418.meta.json,64794418.json,de,bpmn20
64805335.meta.json,64805335.json,de,bpmn20
648360551.meta.json,648360551.json,en,bpmn11
648435696.meta.json,648435696.json,de,bpmn20
648497957.meta.json,648497957.json,de,UMLUseCase
64852301.meta.json,64852301.json,en,bpmn20
648555050.meta.json,648555050.json,de,organigram
1649483323.meta.json,1649483323.json,en,bpmn20
1649519366.meta.json,1649519366.json,hr,bpmn11
1649525188.meta.json,1649525188.json,en,bpmn20
1649531357.meta.json,1649531357.json,en,bpmn20
1649597961.meta.json,1649597961.json,de,bpmn20
1649618211.meta.json,1649618211.json,de,bpmn20
1649773801.meta.json,1649773801.json,en,bpmn20
1649789810.meta.json,1649789810.json,en,bpmn11
1649799330.meta.json,1649799330.json,hu,processmap
1649880064.meta.json,1649880064.json,en,bpmn20conversation
675561180.meta.json,675561180.json,en,bpmn20
675596494.meta.json,675596494.json,en,bpmn20
675690463.meta.json,675690463.json,pl,bpmn20
675771514.meta.json,675771514.json,en,epc
675796656.meta.json,675796656.json,de,bpmn20
675829102.meta.json,675829102.json,af,bpmn20
675869799.meta.json,675869799.json,nl,bpmn11
675873941.meta.json,675873941.json,de,bpmn20
676019949.meta.json,676019949.json,en,epc
430039034.meta.json,430039034.json,hr,bpmn11
430099239.meta.json,430099239.json,en,epc
430114455.meta.json,430114455.json,fr,bpmn20
430132873.meta.json,430132873.json,en,bpmn20
430284742.meta.json,430284742.json,en,epc
43040288.meta.json,43040288.json,en,bpmn20
430508907.meta.json,430508907.json,de,bpmn20
430908618.meta.json,430908618.json,en,bpmn20
430964884.meta.json,430964884.json,en,bpmn20
431035670.meta.json,431035670.json,de,bpmn20
1889374540.meta.json,1889374540.json,pt,bpmn11
1889401198.meta.json,1889401198.json,en,epc
1889426723.meta.json,1889426723.json,en,bpmn20
1889426811.meta.json,1889426811.json,undetermined language,bpmn20
1889444834.meta.json,1889444834.json,de,bpmn20
1889466606.meta.json,1889466606.json,en,bpmn20
1889485679.meta.json,1889485679.json,en,epc
1889735023.meta.json,1889735023.json,de,organigram
1889787624.meta.json,1889787624.json,de,bpmn20
1889922399.meta.json,1889922399.json,en,bpmn20
1889953965.meta.json,1889953965.json,de,bpmn20
687691187.meta.json,687691187.json,en,bpmn20
687728912.meta.json,687728912.json,fr,bpmn20
687869167.meta.json,687869167.json,en,bpmn20
687872391.meta.json,687872391.json,en,bpmn20
687971791.meta.json,687971791.json,en,bpmn20
688014530.meta.json,688014530.json,en,bpmn20
688016961.meta.json,688016961.json,en,bpmn20
688024397.meta.json,688024397.json,de,bpmn20
588279255.meta.json,588279255.json,en,bpmn20
588331289.meta.json,588331289.json,de,bpmn20
588388306.meta.json,588388306.json,en,bpmn20
588483640.meta.json,588483640.json,en,epc
588488889.meta.json,588488889.json,en,bpmn11
588584312.meta.json,588584312.json,en,epc
1498646868.meta.json,1498646868.json,hr,bpmn20
1498676957.meta.json,1498676957.json,en,bpmn11
1498694435.meta.json,1498694435.json,en,bpmn20
1498742766.meta.json,1498742766.json,de,bpmn20
1498836277.meta.json,1498836277.json,en,epc
1498893607.meta.json,1498893607.json,en,bpmn20
1011817112.meta.json,1011817112.json,de,bpmn20
1011821688.meta.json,1011821688.json,undetermined language,bpmn20
1011931945.meta.json,1011931945.json,en,epc
1011933819.meta.json,1011933819.json,hu,processmap
1012125819.meta.json,1012125819.json,de,organigram
101213990.meta.json,101213990.json,en,bpmn20
1012180590.meta.json,1012180590.json,en,bpmn20
1012185802.meta.json,1012185802.json,undetermined language,bpmn20
637498412.meta.json,637498412.json,en,bpmn20
637507331.meta.json,637507331.json,de,bpmn20
637730773.meta.json,637730773.json,en,bpmn20
637759605.meta.json,637759605.json,de,epc
637970221.meta.json,637970221.json,undetermined language,processmap
637978273.meta.json,637978273.json,de,bpmn20
638013055.meta.json,638013055.json,hr,bpmn20
638134506.meta.json,638134506.json,en,bpmn20
638357201.meta.json,638357201.json,en,bpmn11
1576709317.meta.json,1576709317.json,en,bpmn20
1576721033.meta.json,1576721033.json,en,bpmn20
1576761460.meta.json,1576761460.json,undetermined language,petrinet
1576937806.meta.json,1576937806.json,en,epc
1576941953.meta.json,1576941953.json,en,bpmn11
1576943991.meta.json,1576943991.json,en,bpmn20
15773346.meta.json,15773346.json,hr,bpmn11
157742174.meta.json,157742174.json,en,bpmn20conversation
157746816.meta.json,157746816.json,de,bpmn11
157757198.meta.json,157757198.json,en,bpmn20
934624668.meta.json,934624668.json,en,bpmn20
934724039.meta.json,934724039.json,en,bpmn20
934780254.meta.json,934780254.json,de,bpmn11
93480834.meta.json,93480834.json,en,epc
934957333.meta.json,934957333.json,en,bpmn20
935009475.meta.json,935009475.json,en,bpmn20
935193442.meta.json,935193442.json,en,bpmn11
935238766.meta.json,935238766.json,en,bpmn11
2048782984.meta.json,2048782984.json,hu,epc
2048869351.meta.json,2048869351.json,en,epc
2048907473.meta.json,2048907473.json,en,bpmn11
2048931425.meta.json,2048931425.json,en,bpmn20
2049005842.meta.json,2049005842.json,de,bpmn20
2049083345.meta.json,2049083345.json,en,epc
2049472969.meta.json,2049472969.json,en,epc
2049482361.meta.json,2049482361.json,en,epc
2049512494.meta.json,2049512494.json,en,bpmn20
2049568754.meta.json,2049568754.json,en,bpmn20conversation
470866315.meta.json,470866315.json,hr,bpmn11
470920451.meta.json,470920451.json,de,processmap
471232923.meta.json,471232923.json,de,bpmn20
471241283.meta.json,471241283.json,de,epc
471325987.meta.json,471325987.json,undetermined language,bpmn20conversation
471328972.meta.json,471328972.json,en,bpmn20choreography
471464834.meta.json,471464834.json,en,bpmn20choreography
471755594.meta.json,471755594.json,fr,bpmn20
471876399.meta.json,471876399.json,en,bpmn20
511128144.meta.json,511128144.json,de,bpmn20
511136209.meta.json,511136209.json,en,bpmn20
511140069.meta.json,511140069.json,en,epc
511163506.meta.json,511163506.json,en,bpmn20
511270124.meta.json,511270124.json,undetermined language,bpmn11
511333925.meta.json,511333925.json,en,bpmn11
511355877.meta.json,511355877.json,en,bpmn20
511408891.meta.json,511408891.json,undetermined language,bpmn20
511410803.meta.json,511410803.json,hu,petrinet
511472897.meta.json,511472897.json,de,petrinet
511504390.meta.json,511504390.json,en,bpmn20
708736537.meta.json,708736537.json,en,bpmn20
708820129.meta.json,708820129.json,en,bpmn20
708913602.meta.json,708913602.json,en,bpmn20
708991285.meta.json,708991285.json,en,bpmn11
709043970.meta.json,709043970.json,pt,organigram
709059355.meta.json,709059355.json,en,bpmn20choreography
709263186.meta.json,709263186.json,hr,bpmn11
1599682335.meta.json,1599682335.json,undetermined language,bpmn20
1599755847.meta.json,1599755847.json,de,bpmn20
1599758409.meta.json,1599758409.json,de,bpmn20
1599796208.meta.json,1599796208.json,en,bpmn20
1599817573.meta.json,1599817573.json,hu,bpmn20
1599860888.meta.json,1599860888.json,fr,bpmn20
1599947110.meta.json,1599947110.json,en,bpmn11
1960183460.meta.json,1960183460.json,en,bpmn11
1960249358.meta.json,1960249358.json,es,bpmn11
1960255380.meta.json,1960255380.json,en,bpmn20
1960297249.meta.json,1960297249.json,de,bpmn20
19603130.meta.json,19603130.json,undetermined language,petrinet
1960394177.meta.json,1960394177.json,de,bpmn20
987721256.meta.json,987721256.json,en,epc
987724853.meta.json,987724853.json,de,bpmn20
9877265.meta.json,9877265.json,de,bpmn20
987733781.meta.json,987733781.json,de,bpmn20
987845710.meta.json,987845710.json,en,bpmn20
987897202.meta.json,987897202.json,de,bpmn20
987905198.meta.json,987905198.json,en,processmap
987944767.meta.json,987944767.json,hr,bpmn11
97270224.meta.json,97270224.json,undetermined language,UML22Class
973198407.meta.json,973198407.json,en,bpmn20
973977503.meta.json,973977503.json,en,bpmn20
97518264.meta.json,97518264.json,de,bpmn20
976724217.meta.json,976724217.json,en,bpmn20
97814666.meta.json,97814666.json,en,bpmn20
982272598.meta.json,982272598.json,sv,bpmn20
983158411.meta.json,983158411.json,en,bpmn20
984575062.meta.json,984575062.json,de,bpmn20
2067400597.meta.json,2067400597.json,en,bpmn20
2067470329.meta.json,2067470329.json,de,bpmn20
2067479986.meta.json,2067479986.json,sv,bpmn20
2067508738.meta.json,2067508738.json,en,bpmn20choreography
2067569858.meta.json,2067569858.json,en,bpmn20
206765751.meta.json,206765751.json,hu,epc
2067663001.meta.json,2067663001.json,en,bpmn20
2067699616.meta.json,2067699616.json,de,bpmn20choreography
1916541775.meta.json,1916541775.json,ru,bpmn20
1916553657.meta.json,1916553657.json,de,epc
1916577995.meta.json,1916577995.json,es,bpmn20
1916617217.meta.json,1916617217.json,de,bpmn20
1916704989.meta.json,1916704989.json,pt,bpmn11
1916901393.meta.json,1916901393.json,en,processmap
1916942362.meta.json,1916942362.json,pt,bpmn11
916607750.meta.json,916607750.json,en,epc
916609260.meta.json,916609260.json,undetermined language,bpmn11
916670334.meta.json,916670334.json,de,epc
916714777.meta.json,916714777.json,de,bpmn20
916718223.meta.json,916718223.json,de,bpmn11
916824597.meta.json,916824597.json,de,bpmn20
1694708511.meta.json,1694708511.json,de,processmap
1694845992.meta.json,1694845992.json,en,bpmn20
169485860.meta.json,169485860.json,en,epc
1695008201.meta.json,1695008201.json,de,bpmn20
1695095082.meta.json,1695095082.json,de,processmap
1695132490.meta.json,1695132490.json,en,bpmn20
1695205434.meta.json,1695205434.json,en,bpmn11
489694724.meta.json,489694724.json,en,bpmn20
489792336.meta.json,489792336.json,hr,bpmn11
489872616.meta.json,489872616.json,en,bpmn20
490053274.meta.json,490053274.json,en,epc
490145223.meta.json,490145223.json,de,epc
490149667.meta.json,490149667.json,en,bpmn20
490200864.meta.json,490200864.json,es,bpmn20choreography
490251383.meta.json,490251383.json,de,petrinet
1494166931.meta.json,1494166931.json,hu,processmap
1494544774.meta.json,1494544774.json,en,epc
1494555193.meta.json,1494555193.json,hr,bpmn20
1494558298.meta.json,1494558298.json,de,bpmn20
1494747355.meta.json,1494747355.json,en,bpmn20
1494873575.meta.json,1494873575.json,en,epc
149499639.meta.json,149499639.json,en,bpmn20
982617062.meta.json,982617062.json,de,bpmn20
982726216.meta.json,982726216.json,sq,petrinet
982833108.meta.json,982833108.json,en,bpmn20
9828542.meta.json,9828542.json,en,epc
982858031.meta.json,982858031.json,de,bpmn20
982915627.meta.json,982915627.json,en,UML22Class
983021774.meta.json,983021774.json,en,bpmn20
983144637.meta.json,983144637.json,de,bpmn20
1836735400.meta.json,1836735400.json,undetermined language,bpmn11
183695036.meta.json,183695036.json,en,bpmn20
1836987851.meta.json,1836987851.json,de,bpmn20
183710555.meta.json,183710555.json,hu,bpmn20
1837162294.meta.json,1837162294.json,en,bpmn20
1837194611.meta.json,1837194611.json,en,epc
1837225582.meta.json,1837225582.json,en,bpmn20
183724665.meta.json,183724665.json,de,bpmn20
885274256.meta.json,885274256.json,en,bpmn20
88551094.meta.json,88551094.json,en,bpmn20
88558579.meta.json,88558579.json,en,bpmn20
88558984.meta.json,88558984.json,de,epc
885636418.meta.json,885636418.json,de,epc
885711798.meta.json,885711798.json,de,bpmn20
885958753.meta.json,885958753.json,en,bpmn20
349882839.meta.json,349882839.json,en,bpmn20
349887763.meta.json,349887763.json,hu,bpmn20
349908713.meta.json,349908713.json,de,epc
34991991.meta.json,34991991.json,pt,bpmn20
350093425.meta.json,350093425.json,es,bpmn20
350101113.meta.json,350101113.json,de,bpmn20
350209862.meta.json,350209862.json,de,epc
350235555.meta.json,350235555.json,hu,bpmn20
560134214.meta.json,560134214.json,de,bpmn20
560142824.meta.json,560142824.json,en,bpmn20
560591037.meta.json,560591037.json,en,bpmn20
560685149.meta.json,560685149.json,de,bpmn11
560757255.meta.json,560757255.json,de,bpmn20
560896572.meta.json,560896572.json,de,UML22Class
560944780.meta.json,560944780.json,en,bpmn20
304914824.meta.json,304914824.json,en,bpmn20
304982626.meta.json,304982626.json,en,bpmn20
305037081.meta.json,305037081.json,de,bpmn20
305091805.meta.json,305091805.json,en,bpmn11
305249611.meta.json,305249611.json,de,bpmn20
305268214.meta.json,305268214.json,hu,bpmn20conversation
1236805002.meta.json,1236805002.json,en,bpmn20
1236814943.meta.json,1236814943.json,de,UMLUseCase
1236858840.meta.json,1236858840.json,en,processmap
1237050486.meta.json,1237050486.json,en,epc
1237057854.meta.json,1237057854.json,en,UML22Class
1237112962.meta.json,1237112962.json,de,bpmn20
929053727.meta.json,929053727.json,en,bpmn20
929106715.meta.json,929106715.json,en,bpmn20
929120356.meta.json,929120356.json,de,bpmn20
929149988.meta.json,929149988.json,en,bpmn20choreography
929208974.meta.json,929208974.json,en,epc
929252402.meta.json,929252402.json,hr,bpmn11
929275217.meta.json,929275217.json,en,bpmn20
929388168.meta.json,929388168.json,en,bpmn20
929414199.meta.json,929414199.json,de,bpmn11
9294245.meta.json,9294245.json,pt,bpmn20
929541787.meta.json,929541787.json,en,bpmn20
1818800031.meta.json,1818800031.json,en,bpmn20
1818853679.meta.json,1818853679.json,en,processmap
1818935249.meta.json,1818935249.json,nl,bpmn20
1818956955.meta.json,1818956955.json,de,bpmn20
1818962968.meta.json,1818962968.json,de,bpmn20
1818967344.meta.json,1818967344.json,de,bpmn11
1818983078.meta.json,1818983078.json,en,bpmn20
1819201085.meta.json,1819201085.json,de,epc
1051312831.meta.json,1051312831.json,es,bpmn20
1051424936.meta.json,1051424936.json,de,bpmn20
1051436249.meta.json,1051436249.json,en,bpmn20
1051575054.meta.json,1051575054.json,en,bpmn20choreography
1051603367.meta.json,1051603367.json,en,bpmn20
1051720002.meta.json,1051720002.json,hu,bpmn20
1051883408.meta.json,1051883408.json,es,bpmn20
1051967892.meta.json,1051967892.json,en,epc
1052097377.meta.json,1052097377.json,en,bpmn20
1052139619.meta.json,1052139619.json,en,bpmn20
1052140550.meta.json,1052140550.json,de,bpmn20
774441159.meta.json,774441159.json,hr,bpmn11
774519145.meta.json,774519145.json,es,bpmn20choreography
774536558.meta.json,774536558.json,pl,bpmn20
774541770.meta.json,774541770.json,en,bpmn20
774582497.meta.json,774582497.json,de,bpmn20
774661243.meta.json,774661243.json,en,bpmn20
774674388.meta.json,774674388.json,de,bpmn20
774694212.meta.json,774694212.json,de,bpmn20
774744203.meta.json,774744203.json,en,bpmn20
1542211675.meta.json,1542211675.json,de,UML22Class
1542229014.meta.json,1542229014.json,de,bpmn20
1542294893.meta.json,1542294893.json,de,bpmn20
1542328051.meta.json,1542328051.json,no,bpmn20
1542434630.meta.json,1542434630.json,en,bpmn20
1542492743.meta.json,1542492743.json,en,bpmn20
154258333.meta.json,154258333.json,en,epc
1542624017.meta.json,1542624017.json,de,bpmn20
263891591.meta.json,263891591.json,da,bpmn11
263940989.meta.json,263940989.json,en,epc
26396500.meta.json,26396500.json,hr,bpmn11
263984121.meta.json,263984121.json,cs,bpmn20
264048707.meta.json,264048707.json,en,bpmn20
264107853.meta.json,264107853.json,de,bpmn20
264127842.meta.json,264127842.json,en,bpmn11
16535256.meta.json,16535256.json,de,bpmn20
1653661208.meta.json,1653661208.json,de,bpmn20
1653663855.meta.json,1653663855.json,en,petrinet
1653719939.meta.json,1653719939.json,hr,bpmn20
1653884590.meta.json,1653884590.json,undetermined language,xforms
1653885990.meta.json,1653885990.json,de,bpmn20
165402464.meta.json,165402464.json,de,bpmn20
1654057228.meta.json,1654057228.json,hr,bpmn20
1654166168.meta.json,1654166168.json,de,bpmn20
666906441.meta.json,666906441.json,en,bpmn20
666984418.meta.json,666984418.json,de,bpmn20
666990094.meta.json,666990094.json,en,bpmn20
667123559.meta.json,667123559.json,en,bpmn20
667203119.meta.json,667203119.json,en,bpmn11
667298953.meta.json,667298953.json,en,epc
667310635.meta.json,667310635.json,en,bpmn11
1339185717.meta.json,1339185717.json,de,bpmn20
1339210416.meta.json,1339210416.json,en,bpmn20
1339262452.meta.json,1339262452.json,en,bpmn20
1339380835.meta.json,1339380835.json,hr,bpmn11
13393868.meta.json,13393868.json,hr,bpmn20
1339429472.meta.json,1339429472.json,de,processmap
133942989.meta.json,133942989.json,en,bpmn20
1339438443.meta.json,1339438443.json,en,bpmn20
1339469098.meta.json,1339469098.json,de,epc
1339494205.meta.json,1339494205.json,en,bpmn20
1339547298.meta.json,1339547298.json,en,processmap
973216066.meta.json,973216066.json,hr,bpmn20
973235491.meta.json,973235491.json,en,epc
973309251.meta.json,973309251.json,undetermined language,bpmn20
97332439.meta.json,97332439.json,en,bpmn20
973350802.meta.json,973350802.json,en,bpmn20
973376482.meta.json,973376482.json,de,bpmn20
639924554.meta.json,639924554.json,en,bpmn20
640112534.meta.json,640112534.json,hr,bpmn11
640229059.meta.json,640229059.json,en,bpmn20
640246465.meta.json,640246465.json,en,epc
